Student_ID,Age,Gender,Vocational_Program,Academic_Performance,Certifications_Count,Internship_Experience,Skill_1,Skill_2,Skill_3,Skill_4,Skill_5,Job_ID,Job_Title,Required_Skill_1,Required_Skill_2,Required_Skill_3,Required_Skill_4,Required_Skill_5,Min_Experience_Months,Location,Job_Match
S1658,27,Male,Electrician,87.26,0,0,4,4,6,1,2,J108,Plumbing Assistant,0,7,9,9,8,9,Kolkata,0
S1659,26,Male,Plumber,53.56,2,1,1,9,9,1,2,J009,Welding Operator,0,10,6,0,0,5,Bangalore,0
S1660,18,Male,Mechanic,70.46,5,12,5,4,10,4,1,J226,IT Support Technician,8,9,9,5,0,1,Delhi,0
S1661,27,Female,Electrician,86.74,3,9,1,0,2,10,6,J209,Plumbing Assistant,6,2,9,3,3,7,Delhi,0
S1662,20,Female,Electrician,86.16,1,12,10,4,6,8,5,J245,Plumbing Assistant,7,0,7,8,10,12,Kolkata,1
S1663,25,Female,Mechanic,56.26,5,12,1,0,0,9,8,J288,Automobile Mechanic,6,0,6,5,4,9,Chennai,1
S1664,23,Female,Plumber,64.67,3,1,5,5,3,1,9,J066,Electrical Technician,4,0,5,3,0,0,Pune,1
S1665,22,Female,IT Technician,74.76,2,2,2,2,7,5,6,J153,Woodwork Assistant,7,7,10,3,6,8,Bangalore,0
S1666,22,Male,IT Technician,56.38,1,5,8,0,1,8,4,J191,Woodwork Assistant,2,7,6,4,4,8,Bangalore,0
S1667,23,Female,Electrician,88.72,5,7,3,0,8,10,8,J218,Electrical Technician,8,5,5,1,10,5,Pune,0
S1668,24,Male,Mechanic,86.59,1,11,3,8,9,0,4,J154,IT Support Technician,4,3,9,2,8,9,Bangalore,0
S1669,18,Female,Electrician,56.68,0,0,0,3,4,10,2,J277,Woodwork Assistant,10,6,3,8,8,5,Mumbai,0
S1670,26,Female,Welder,54.85,4,8,1,5,10,2,9,J082,Welding Operator,6,4,8,6,8,5,Kolkata,1
S1671,20,Male,IT Technician,53.42,0,0,0,10,4,1,1,J221,Welding Operator,10,2,10,8,0,10,Bangalore,0
S1672,21,Male,Carpenter,86.38,5,9,3,3,3,6,0,J280,Woodwork Assistant,4,1,0,2,6,3,Kolkata,1
S1673,27,Female,Welder,57.74,4,1,7,9,8,9,5,J111,Automobile Mechanic,2,9,9,10,8,0,Chennai,0
S1674,18,Female,Electrician,66.65,0,2,3,5,9,6,5,J092,Woodwork Assistant,2,10,5,1,7,0,Chennai,1
S1675,28,Female,Plumber,67.95,4,6,10,0,4,7,7,J012,Plumbing Assistant,9,4,1,6,2,0,Pune,1
S1676,27,Female,IT Technician,73.96,3,8,9,8,3,9,5,J139,IT Support Technician,4,10,8,0,1,4,Chennai,1
S1677,20,Male,Carpenter,52.87,1,2,6,4,10,7,2,J155,Plumbing Assistant,4,3,0,6,8,12,Mumbai,0
S1678,19,Female,Welder,59.07,4,7,7,4,0,5,1,J023,Electrical Technician,0,7,8,1,0,6,Chennai,1
S1679,19,Male,IT Technician,87.26,3,8,6,8,2,9,3,J220,IT Support Technician,5,6,1,4,4,0,Kolkata,1
S1680,18,Female,Mechanic,86.34,2,9,3,3,2,4,8,J237,IT Support Technician,6,10,0,9,7,0,Delhi,0
S1681,25,Male,Plumber,81.25,0,6,10,7,9,1,8,J253,Welding Operator,4,2,8,10,2,12,Delhi,0
S1682,20,Male,Welder,50.78,2,3,9,1,6,4,6,J183,IT Support Technician,6,9,6,9,7,11,Kolkata,0
S1683,20,Female,Mechanic,63.08,5,3,4,5,7,0,10,J198,Automobile Mechanic,9,7,3,0,3,10,Delhi,0
S1684,23,Male,Electrician,75.12,3,3,0,4,0,2,9,J170,Woodwork Assistant,5,9,10,5,5,11,Bangalore,0
S1685,25,Female,Mechanic,61.01,2,5,8,6,5,7,7,J123,Plumbing Assistant,6,10,0,9,0,5,Delhi,1
S1686,26,Male,Welder,86.38,2,3,5,3,3,3,5,J034,Welding Operator,6,3,5,5,8,10,Mumbai,0
S1687,26,Female,Welder,75.36,3,4,0,1,5,10,0,J003,Welding Operator,1,3,3,6,0,1,Chennai,1
S1688,21,Male,Electrician,52.88,1,8,8,5,6,0,7,J006,Automobile Mechanic,4,10,3,1,4,1,Delhi,1
S1689,22,Female,Mechanic,86.36,4,11,4,4,5,6,6,J102,Automobile Mechanic,8,7,8,6,9,11,Delhi,0
S1690,19,Female,Mechanic,88.31,5,6,4,0,10,8,5,J192,Automobile Mechanic,6,1,2,10,9,12,Pune,0
S1691,28,Male,Electrician,53.11,5,7,8,10,3,1,2,J013,Automobile Mechanic,7,10,1,6,5,6,Mumbai,1
S1692,26,Male,Mechanic,71.29,0,4,3,9,7,2,7,J036,Plumbing Assistant,9,3,10,3,2,8,Pune,0
S1693,25,Male,IT Technician,62.13,4,4,5,3,6,10,4,J070,Automobile Mechanic,5,2,8,3,3,7,Mumbai,0
S1694,20,Male,Electrician,65.71,0,12,4,8,2,9,3,J289,Welding Operator,1,1,6,4,2,1,Delhi,1
S1695,28,Female,Plumber,57.19,5,10,4,0,6,7,5,J105,Welding Operator,5,5,0,2,4,6,Bangalore,1
S1696,29,Male,Welder,73.12,4,6,8,2,1,4,8,J204,IT Support Technician,10,10,6,3,7,4,Delhi,0
S1697,26,Female,Plumber,88.32,2,10,10,0,0,9,2,J055,Woodwork Assistant,2,5,5,8,3,12,Bangalore,0
S1698,20,Male,IT Technician,70.12,1,12,9,2,4,3,5,J107,Welding Operator,6,9,0,10,0,10,Pune,1
S1699,26,Female,IT Technician,53.32,2,11,7,7,10,3,0,J141,Welding Operator,1,3,5,3,5,9,Chennai,1
S1700,19,Female,Carpenter,74.8,1,7,6,5,4,3,5,J225,Plumbing Assistant,1,8,10,2,6,11,Kolkata,0
S1701,29,Female,Carpenter,63.61,3,8,7,5,2,8,2,J036,IT Support Technician,0,7,3,10,4,12,Chennai,0
S1702,27,Female,Carpenter,84.24,0,1,3,4,10,1,10,J133,Welding Operator,6,2,8,8,7,3,Delhi,0
S1703,26,Male,Electrician,67.39,0,2,9,10,9,1,5,J025,Electrical Technician,0,1,1,2,1,11,Delhi,0
S1704,25,Male,Mechanic,57.71,3,11,1,9,0,7,9,J037,Welding Operator,0,10,4,5,6,9,Bangalore,1
S1705,26,Female,IT Technician,57.64,4,11,9,0,9,5,0,J019,Woodwork Assistant,9,6,1,6,1,3,Mumbai,0
S1706,22,Male,Plumber,80.75,3,1,7,4,2,4,0,J035,Woodwork Assistant,1,5,5,7,4,3,Pune,0
S1707,28,Male,Plumber,60.62,5,9,0,3,8,8,0,J006,IT Support Technician,4,9,0,3,0,8,Pune,1
S1708,28,Female,Plumber,80.69,3,6,2,3,1,6,2,J199,IT Support Technician,9,4,7,0,2,6,Pune,0
S1709,19,Male,Plumber,58.24,1,11,0,0,2,5,3,J034,Automobile Mechanic,0,5,9,0,9,6,Bangalore,0
S1710,25,Male,Carpenter,62.87,5,1,0,6,1,4,7,J056,Plumbing Assistant,2,4,4,1,2,3,Mumbai,0
S1711,29,Male,Plumber,68.62,3,11,6,10,7,9,10,J256,Woodwork Assistant,8,0,0,1,7,8,Mumbai,1
S1712,23,Female,Mechanic,87.73,0,1,5,6,8,5,8,J211,Electrical Technician,5,3,6,5,8,7,Mumbai,0
S1713,25,Male,Carpenter,87.27,2,1,1,1,1,5,1,J097,Electrical Technician,5,1,2,8,6,9,Mumbai,0
S1714,28,Female,Plumber,58.27,1,11,2,7,7,10,3,J282,Automobile Mechanic,5,4,2,3,0,3,Delhi,1
S1715,22,Male,Electrician,64.33,1,12,8,7,0,7,0,J241,Plumbing Assistant,4,6,1,10,7,12,Kolkata,0
S1716,27,Male,Welder,55.98,4,3,3,9,5,6,9,J170,Plumbing Assistant,9,5,9,2,1,5,Pune,0
S1717,19,Male,Welder,70.4,2,0,3,7,7,8,5,J294,IT Support Technician,7,3,6,6,9,3,Kolkata,0
S1718,23,Female,Welder,68.42,1,1,3,1,6,9,2,J227,Welding Operator,8,9,7,7,6,0,Chennai,0
S1719,22,Female,Carpenter,86.03,3,2,10,2,2,3,1,J127,Electrical Technician,9,4,8,10,6,4,Chennai,0
S1720,29,Male,Plumber,87.2,1,6,4,2,9,4,6,J280,Electrical Technician,10,2,5,2,5,9,Chennai,0
S1721,29,Female,IT Technician,65.34,1,9,8,1,8,9,5,J021,Electrical Technician,7,8,1,5,2,10,Bangalore,0
S1722,22,Male,IT Technician,69.67,1,0,5,10,2,9,8,J246,Electrical Technician,6,10,3,4,9,2,Chennai,0
S1723,18,Female,IT Technician,85.85,4,5,3,4,2,4,7,J090,Woodwork Assistant,5,10,7,1,3,0,Pune,0
S1724,19,Female,Carpenter,82.27,1,2,7,7,5,0,10,J006,Plumbing Assistant,10,3,5,3,10,1,Chennai,1
S1725,25,Male,Mechanic,50.15,1,2,9,5,10,9,6,J266,Welding Operator,4,4,7,3,5,1,Chennai,1
S1726,20,Male,Electrician,62.8,4,3,8,7,10,7,6,J097,Woodwork Assistant,6,7,8,9,7,7,Delhi,0
S1727,27,Male,Electrician,66.87,5,12,1,0,1,5,1,J150,Plumbing Assistant,3,3,9,10,4,3,Chennai,0
S1728,20,Male,Welder,59.19,2,3,9,3,9,2,5,J080,Automobile Mechanic,2,1,1,8,7,2,Kolkata,1
S1729,25,Female,Welder,57.98,5,6,7,10,5,1,4,J017,Electrical Technician,5,8,4,9,0,3,Delhi,1
S1730,25,Female,IT Technician,51.51,0,2,10,5,8,5,9,J138,Welding Operator,7,2,8,10,0,9,Mumbai,0
S1731,19,Female,IT Technician,75.73,4,7,4,0,9,4,4,J140,Plumbing Assistant,2,0,0,5,3,0,Bangalore,1
S1732,25,Male,Welder,60.5,4,7,5,6,3,6,4,J040,Automobile Mechanic,9,3,4,2,1,0,Delhi,1
S1733,28,Male,Plumber,52.09,1,10,5,3,7,8,1,J168,Electrical Technician,9,7,10,6,9,4,Delhi,0
S1734,18,Female,Mechanic,59.24,1,12,10,3,10,7,7,J074,Automobile Mechanic,3,1,8,7,3,6,Kolkata,1
S1735,23,Male,Mechanic,82.08,0,6,8,2,0,8,0,J074,Automobile Mechanic,10,4,9,5,3,8,Pune,0
S1736,25,Female,Mechanic,84.06,1,1,2,2,8,0,6,J050,Woodwork Assistant,1,4,10,0,6,6,Pune,0
S1737,20,Female,Mechanic,69.32,3,4,1,6,0,9,9,J010,Automobile Mechanic,8,2,5,8,10,10,Chennai,0
S1738,25,Female,Welder,66.64,1,5,7,9,9,1,2,J103,Woodwork Assistant,3,5,2,8,6,4,Mumbai,1
S1739,29,Female,Electrician,89.11,1,11,7,2,0,8,7,J299,IT Support Technician,6,3,5,10,10,2,Kolkata,0
S1740,18,Female,Welder,58.02,3,9,3,7,4,2,0,J104,Woodwork Assistant,7,5,5,3,7,7,Kolkata,0
S1741,28,Male,Mechanic,58.61,0,3,9,4,10,5,3,J290,Automobile Mechanic,9,7,8,5,1,11,Delhi,0
S1742,28,Male,Welder,61.67,3,12,6,2,6,0,6,J280,Plumbing Assistant,3,3,7,4,3,6,Mumbai,0
S1743,26,Male,Mechanic,56.91,4,9,0,10,0,1,1,J142,Automobile Mechanic,7,2,1,3,10,3,Kolkata,0
S1744,28,Female,Carpenter,65.17,3,4,3,0,3,1,3,J297,Automobile Mechanic,0,0,4,10,0,0,Pune,1
S1745,26,Female,IT Technician,86.43,2,8,3,8,8,0,4,J170,Plumbing Assistant,3,7,7,1,2,12,Bangalore,0
S1746,22,Female,Electrician,74.61,4,10,6,3,4,1,2,J013,Electrical Technician,2,0,10,2,7,2,Bangalore,0
S1747,27,Female,Carpenter,66.48,1,6,6,9,6,3,0,J157,Welding Operator,5,4,9,8,6,10,Kolkata,0
S1748,21,Male,Plumber,87.38,4,1,0,3,3,5,6,J174,IT Support Technician,5,4,4,9,8,7,Delhi,0
S1749,28,Male,Welder,51.94,0,10,8,8,9,4,9,J162,Electrical Technician,9,5,10,3,3,1,Bangalore,1
S1750,23,Female,Plumber,58.41,0,0,10,2,2,5,0,J132,Automobile Mechanic,3,10,5,0,8,8,Delhi,0
S1751,29,Female,Welder,72.64,3,1,6,2,4,6,6,J028,Electrical Technician,1,1,4,10,3,3,Chennai,0
S1752,24,Female,IT Technician,74.62,4,2,8,0,2,8,7,J083,Welding Operator,2,4,6,9,1,6,Chennai,0
S1753,22,Male,Carpenter,51.58,1,10,1,7,7,1,7,J269,Electrical Technician,5,3,1,0,7,9,Delhi,1
S1754,28,Male,IT Technician,66.12,0,1,2,6,8,3,10,J251,Welding Operator,4,9,1,7,2,11,Kolkata,0
S1755,27,Male,Mechanic,75.97,5,10,5,8,10,10,4,J106,Electrical Technician,6,1,6,3,9,6,Chennai,1
S1756,26,Female,IT Technician,77.92,1,2,0,2,10,8,2,J261,Woodwork Assistant,0,4,3,7,0,11,Pune,0
S1757,20,Female,IT Technician,75.53,5,9,10,10,9,1,3,J014,Automobile Mechanic,1,4,9,9,1,7,Chennai,1
S1758,24,Male,Mechanic,62.82,2,10,4,6,6,8,7,J080,Welding Operator,10,0,5,9,3,6,Pune,1
S1759,27,Female,Welder,53.74,5,10,1,7,7,4,2,J160,IT Support Technician,4,2,9,5,3,10,Bangalore,0
S1760,27,Male,Mechanic,67.08,0,11,8,6,0,7,9,J178,Automobile Mechanic,5,4,10,1,3,3,Kolkata,1
S1761,28,Female,Carpenter,55.15,3,11,4,5,8,9,7,J155,Woodwork Assistant,1,4,2,5,10,12,Delhi,0
S1762,22,Male,IT Technician,87.9,2,8,10,2,4,3,0,J035,Electrical Technician,4,1,9,10,7,11,Chennai,0
S1763,24,Female,Mechanic,69.01,4,3,4,9,6,0,3,J259,Automobile Mechanic,5,8,2,10,3,6,Kolkata,0
S1764,19,Male,IT Technician,62.69,1,11,5,10,8,10,7,J260,Electrical Technician,10,7,6,7,8,4,Chennai,1
S1765,21,Male,Carpenter,80.65,0,8,1,10,2,9,4,J135,Electrical Technician,7,7,5,10,1,11,Bangalore,0
S1766,19,Male,Plumber,69.92,2,10,10,6,2,6,4,J131,Automobile Mechanic,6,3,2,3,3,9,Kolkata,1
S1767,29,Male,Carpenter,62.4,2,2,9,5,5,10,10,J081,Welding Operator,2,8,2,1,0,6,Mumbai,0
S1768,24,Male,Electrician,82.48,0,11,3,7,8,1,8,J059,Welding Operator,10,0,4,4,8,2,Bangalore,1
S1769,19,Male,Electrician,84.69,4,0,10,3,5,6,3,J074,Automobile Mechanic,3,4,5,9,6,9,Delhi,0
S1770,28,Female,Electrician,76.92,4,10,7,9,7,0,7,J239,Welding Operator,8,5,0,7,1,10,Kolkata,1
S1771,18,Female,IT Technician,51.88,3,4,9,2,4,9,7,J129,Plumbing Assistant,8,10,6,6,9,6,Pune,0
S1772,26,Female,Welder,72.65,5,9,10,5,3,3,3,J138,Electrical Technician,9,4,7,9,0,6,Chennai,1
S1773,18,Male,Welder,80.53,4,9,5,6,4,9,7,J103,Automobile Mechanic,2,8,0,10,7,1,Pune,1
S1774,25,Male,Welder,55.46,3,1,6,7,3,7,5,J009,IT Support Technician,5,9,4,5,10,7,Kolkata,0
S1775,19,Female,IT Technician,59.15,5,3,2,7,6,9,4,J232,Woodwork Assistant,4,8,1,9,5,6,Delhi,0
S1776,29,Male,Carpenter,85.3,2,1,10,3,0,9,2,J099,Automobile Mechanic,3,2,4,1,2,8,Pune,0
S1777,25,Male,Welder,50.8,0,1,1,7,7,4,4,J218,Automobile Mechanic,6,0,1,2,9,11,Pune,0
S1778,20,Male,Plumber,80.11,4,12,10,3,0,0,5,J237,Electrical Technician,6,3,7,7,0,3,Pune,1
S1779,23,Male,Electrician,68.95,3,2,3,3,2,8,2,J222,Woodwork Assistant,4,0,6,3,7,8,Kolkata,0
S1780,20,Male,Carpenter,67.87,2,4,7,1,3,0,10,J168,Electrical Technician,7,8,10,5,6,0,Chennai,0
S1781,24,Female,Electrician,50.28,4,3,4,1,10,0,0,J062,IT Support Technician,6,4,6,8,10,4,Pune,0
S1782,27,Female,Welder,82.78,1,1,1,4,8,5,3,J010,Welding Operator,3,1,7,6,5,9,Bangalore,0
S1783,26,Female,Carpenter,64.39,2,10,2,7,2,0,3,J234,Automobile Mechanic,6,2,5,9,6,6,Bangalore,0
S1784,19,Female,Mechanic,71.63,4,9,10,4,4,4,7,J087,Electrical Technician,6,4,2,1,6,3,Chennai,1
S1785,29,Female,Plumber,77.09,2,1,7,3,8,0,4,J267,IT Support Technician,3,1,7,1,5,12,Mumbai,0
S1786,29,Male,Welder,78.11,0,5,4,4,7,8,2,J204,IT Support Technician,3,8,4,3,7,6,Mumbai,0
S1787,22,Male,Welder,88.24,0,6,8,10,7,2,1,J241,Plumbing Assistant,2,8,7,7,9,11,Bangalore,0
S1788,23,Male,Plumber,71.25,0,11,3,1,3,4,1,J056,Automobile Mechanic,4,0,10,9,8,8,Pune,0
S1789,21,Male,Plumber,65.99,5,9,7,0,2,6,9,J110,IT Support Technician,1,0,5,0,9,12,Delhi,0
S1790,21,Female,Mechanic,88.15,1,5,0,10,1,2,1,J049,Welding Operator,9,9,6,6,0,4,Kolkata,0
S1791,21,Female,Welder,75.68,0,6,1,10,5,6,5,J243,Electrical Technician,9,4,2,10,1,4,Chennai,1
S1792,19,Female,IT Technician,61.93,1,0,10,5,8,7,7,J016,Electrical Technician,10,4,4,1,5,1,Delhi,0
S1793,21,Male,Welder,55.06,0,5,5,4,8,1,6,J073,Plumbing Assistant,6,0,2,3,1,4,Pune,1
S1794,28,Female,Electrician,83.7,5,10,5,6,3,8,6,J202,Welding Operator,9,10,4,3,10,7,Kolkata,0
S1795,18,Male,Carpenter,64.49,2,2,1,3,4,1,9,J093,IT Support Technician,1,10,0,7,1,3,Bangalore,0
S1796,29,Female,Carpenter,76.42,4,0,7,0,2,0,4,J137,Plumbing Assistant,3,9,4,1,9,1,Chennai,0
S1797,23,Female,Electrician,68.83,4,7,7,6,8,1,7,J033,IT Support Technician,8,1,5,6,5,7,Delhi,1
S1798,18,Male,Carpenter,57.96,0,3,7,5,2,1,7,J088,IT Support Technician,10,10,3,0,1,3,Kolkata,0
S1799,27,Male,Plumber,74.07,4,9,5,3,4,4,8,J203,Automobile Mechanic,9,9,5,7,2,12,Bangalore,0
S1800,23,Female,Carpenter,52.43,0,7,8,7,7,1,2,J039,Woodwork Assistant,6,8,3,10,6,4,Bangalore,0
S1801,18,Female,Carpenter,66.53,0,9,7,4,6,7,5,J114,IT Support Technician,6,9,8,2,10,11,Kolkata,0
S1802,23,Male,Electrician,71.86,3,10,4,7,0,0,0,J247,Electrical Technician,0,7,3,1,4,6,Mumbai,0
S1803,27,Female,Mechanic,67.44,3,3,2,9,5,5,4,J208,IT Support Technician,3,0,6,3,7,10,Mumbai,0
S1804,25,Female,Carpenter,79.95,3,3,6,4,1,3,0,J297,Plumbing Assistant,8,7,0,7,4,4,Kolkata,0
S1805,28,Male,IT Technician,83.12,1,11,6,3,3,3,2,J211,IT Support Technician,0,8,8,6,6,12,Kolkata,0
S1806,19,Female,Carpenter,80.85,3,9,7,3,7,8,0,J059,Electrical Technician,10,0,8,0,6,9,Kolkata,0
S1807,19,Male,Mechanic,51.55,0,3,3,5,7,5,5,J156,Electrical Technician,8,8,4,5,1,3,Bangalore,1
S1808,29,Female,Electrician,57.77,5,5,9,3,8,6,10,J122,Plumbing Assistant,1,9,8,0,9,6,Pune,0
S1809,21,Male,Mechanic,71.46,5,8,5,0,1,5,10,J120,Electrical Technician,4,6,9,5,5,12,Pune,0
S1810,28,Female,Electrician,87.39,2,4,0,10,4,0,2,J297,Welding Operator,5,7,6,4,9,3,Chennai,0
S1811,20,Male,Plumber,83.4,3,11,6,4,9,0,0,J062,Welding Operator,1,9,5,9,4,9,Bangalore,0
S1812,21,Female,Electrician,83.7,5,12,7,10,8,6,2,J158,Woodwork Assistant,3,9,10,4,8,11,Bangalore,1
S1813,29,Male,Plumber,62.13,3,9,5,2,9,3,3,J040,Welding Operator,1,5,10,8,9,3,Mumbai,0
S1814,24,Female,Plumber,67.18,2,7,2,9,5,4,10,J242,Plumbing Assistant,4,10,5,9,3,1,Kolkata,0
S1815,28,Female,Electrician,68.83,5,7,8,8,2,8,2,J040,IT Support Technician,4,7,0,0,9,4,Bangalore,1
S1816,18,Female,IT Technician,56.29,0,3,3,0,4,8,1,J190,Welding Operator,3,9,2,4,10,7,Bangalore,0
S1817,23,Female,Welder,51.24,1,10,3,9,1,7,8,J234,Woodwork Assistant,9,7,0,4,4,3,Kolkata,1
S1818,20,Female,Electrician,87.88,3,9,2,8,5,5,6,J015,Automobile Mechanic,1,4,7,9,6,10,Pune,0
S1819,28,Female,Carpenter,59.63,5,8,4,5,10,0,2,J124,Automobile Mechanic,1,5,9,10,10,12,Chennai,0
S1820,27,Female,IT Technician,59.6,5,8,8,4,4,7,10,J228,Plumbing Assistant,0,9,9,2,10,1,Mumbai,1
S1821,24,Female,IT Technician,53.34,2,4,10,1,6,8,6,J280,Woodwork Assistant,10,5,8,0,5,8,Delhi,0
S1822,27,Female,Carpenter,87.14,0,5,4,5,3,6,0,J048,Welding Operator,1,8,1,2,1,5,Pune,1
S1823,19,Male,Welder,73.19,4,4,3,2,3,0,1,J189,Woodwork Assistant,10,3,3,9,0,2,Bangalore,0
S1824,19,Male,IT Technician,76.68,5,2,10,8,6,5,1,J047,Electrical Technician,7,4,7,5,1,12,Chennai,0
S1825,21,Female,Plumber,86.46,1,10,0,1,6,1,2,J184,Woodwork Assistant,6,9,8,6,10,9,Delhi,0
S1826,18,Male,Welder,63.82,2,7,7,6,10,10,10,J105,Welding Operator,4,3,10,7,5,10,Pune,0
S1827,20,Female,Carpenter,74.86,5,8,8,3,6,0,10,J247,Plumbing Assistant,4,6,10,2,8,4,Pune,0
S1828,26,Female,Welder,51.55,5,3,10,1,6,1,5,J264,Electrical Technician,3,3,7,5,10,5,Kolkata,0
S1829,24,Male,Electrician,57.47,2,8,9,8,10,4,9,J206,Woodwork Assistant,0,1,8,5,6,8,Delhi,1
S1830,24,Female,Welder,83.25,2,8,6,0,7,8,4,J018,Automobile Mechanic,10,8,2,4,4,4,Kolkata,1
S1831,28,Female,Plumber,80.67,3,6,5,10,7,3,1,J251,Welding Operator,9,6,1,3,10,8,Pune,0
S1832,21,Male,Electrician,64.03,5,7,9,7,1,4,5,J238,Plumbing Assistant,3,7,9,2,1,0,Pune,1
S1833,19,Male,Mechanic,65.07,4,2,4,5,5,2,10,J066,IT Support Technician,8,10,3,8,5,11,Pune,0
S1834,21,Female,Carpenter,71.34,1,4,10,2,8,2,2,J150,Welding Operator,0,10,2,6,8,9,Chennai,0
S1835,23,Male,Carpenter,50.01,0,2,10,1,6,9,9,J193,Woodwork Assistant,7,4,7,1,2,3,Pune,0
S1836,28,Male,Welder,59.65,0,6,3,0,5,4,10,J147,Plumbing Assistant,7,8,9,7,3,0,Delhi,0
S1837,28,Female,IT Technician,58.33,4,5,1,5,0,2,3,J183,Automobile Mechanic,5,10,4,3,8,1,Mumbai,0
S1838,20,Male,Electrician,60.02,2,10,2,5,10,3,0,J106,Electrical Technician,9,2,0,6,9,1,Chennai,0
S1839,18,Male,Mechanic,82.24,2,2,4,4,8,7,7,J236,Woodwork Assistant,7,10,2,2,5,9,Delhi,0
S1840,29,Female,Electrician,61.19,2,8,4,7,9,6,0,J126,Plumbing Assistant,1,5,4,6,8,10,Bangalore,0
S1841,25,Male,Carpenter,57.66,5,11,6,10,7,2,8,J179,Electrical Technician,8,0,6,2,3,4,Delhi,1
S1842,29,Male,Electrician,70.17,2,0,7,1,5,3,2,J013,Plumbing Assistant,1,0,9,2,9,0,Delhi,1
S1843,22,Female,Mechanic,84.63,2,9,10,5,9,8,1,J231,IT Support Technician,8,0,2,10,4,9,Mumbai,1
S1844,22,Female,IT Technician,59.65,5,2,9,9,9,4,5,J028,Woodwork Assistant,2,3,3,0,5,2,Chennai,1
S1845,28,Female,Welder,53.14,5,10,3,6,1,6,1,J261,Plumbing Assistant,10,6,6,5,6,10,Bangalore,0
S1846,21,Male,Plumber,64.26,4,9,0,10,4,1,7,J100,Automobile Mechanic,2,4,6,9,4,5,Pune,0
S1847,23,Female,Electrician,79.91,3,10,7,0,3,8,4,J188,Plumbing Assistant,9,1,5,6,10,0,Chennai,0
S1848,20,Female,Plumber,72.03,5,6,10,9,5,2,4,J300,Woodwork Assistant,1,9,7,4,10,11,Chennai,0
S1849,26,Male,Carpenter,82.67,1,2,0,7,10,5,1,J119,Plumbing Assistant,7,2,1,6,4,10,Bangalore,0
S1850,22,Female,Welder,88.38,2,2,3,3,8,8,4,J046,Electrical Technician,4,7,8,7,9,0,Bangalore,0
S1851,20,Female,Welder,81.71,3,1,2,0,5,7,0,J068,Electrical Technician,1,9,10,6,10,2,Mumbai,0
S1852,28,Female,Electrician,74.15,0,8,10,0,10,6,6,J171,IT Support Technician,4,6,2,3,6,8,Kolkata,1
S1853,18,Female,IT Technician,69.73,4,10,1,2,1,5,7,J196,Welding Operator,1,1,0,0,0,1,Mumbai,1
S1854,27,Male,Welder,51.6,3,3,7,0,10,8,10,J020,IT Support Technician,5,4,9,7,4,11,Pune,0
S1855,29,Female,Electrician,89.37,5,9,7,8,8,10,5,J111,Welding Operator,0,7,5,7,1,5,Bangalore,1
S1856,23,Female,Electrician,65.34,2,12,2,0,10,7,9,J146,Automobile Mechanic,9,7,5,0,0,2,Delhi,1
S1857,19,Male,Plumber,56.09,2,5,2,6,9,5,2,J192,Electrical Technician,9,4,6,3,9,5,Delhi,1
S1858,20,Female,Welder,76.67,2,1,5,2,8,0,7,J229,Welding Operator,4,9,2,1,1,10,Chennai,0
S1859,18,Male,Electrician,61.37,3,8,4,3,0,8,8,J012,Plumbing Assistant,4,3,1,4,9,10,Chennai,0
S1860,26,Male,Plumber,73.43,2,6,4,10,8,9,8,J217,Automobile Mechanic,8,7,8,8,7,6,Kolkata,1
S1861,25,Male,Mechanic,73.47,5,9,6,7,0,3,9,J079,Woodwork Assistant,8,3,7,1,8,12,Kolkata,0
S1862,29,Female,Plumber,67.83,3,4,9,3,8,2,9,J036,Welding Operator,8,10,2,5,6,12,Kolkata,0
S1863,19,Male,Plumber,83.44,2,6,9,0,10,4,6,J264,IT Support Technician,2,4,0,10,2,6,Kolkata,1
S1864,29,Male,Electrician,60.6,0,3,3,8,5,5,2,J028,Welding Operator,7,2,7,8,5,1,Delhi,0
S1865,28,Male,Carpenter,67.95,0,12,9,9,4,9,5,J086,IT Support Technician,6,5,7,6,9,2,Bangalore,1
S1866,25,Female,Carpenter,71.51,1,9,3,2,4,6,10,J188,IT Support Technician,0,2,2,2,3,3,Pune,1
S1867,29,Female,IT Technician,76.54,2,12,5,1,0,4,4,J254,Electrical Technician,0,10,1,4,10,7,Pune,0
S1868,26,Female,Carpenter,81.36,2,6,5,2,0,3,3,J080,Automobile Mechanic,5,8,1,8,6,4,Kolkata,0
S1869,18,Female,Plumber,65.79,3,1,9,1,7,5,2,J186,IT Support Technician,8,3,6,0,7,0,Mumbai,1
S1870,22,Female,IT Technician,75.84,3,6,0,10,2,7,3,J005,Electrical Technician,6,6,1,9,8,8,Pune,0
S1871,25,Female,Electrician,56.02,2,3,2,10,3,10,3,J046,Electrical Technician,10,7,0,10,0,0,Kolkata,1
S1872,28,Female,Welder,87.31,1,3,1,3,10,8,3,J102,IT Support Technician,4,1,0,9,10,1,Delhi,0
S1873,19,Male,Plumber,65.32,2,0,0,0,0,4,5,J002,Automobile Mechanic,7,3,1,4,10,6,Chennai,0
S1874,21,Male,Plumber,79.18,5,11,5,5,8,0,9,J217,Plumbing Assistant,5,7,6,6,0,10,Mumbai,1
S1875,24,Male,IT Technician,50.81,3,2,5,7,7,2,4,J025,Welding Operator,2,2,6,1,9,2,Kolkata,1
